type,name,id,created,binary_ref.type,binary_ref.name,binary_ref.parent_directory_ref.type,binary_ref.parent_directory_ref.path,binary_ref.parent_directory_ref.id,binary_ref.id,pid,opened_connection_refs_count,creator_user_ref.type,creator_user_ref.user_id,creator_user_ref.id,x_contained_by_ref,first_observed,last_observed,number_observed,binary_ref.hashes.MD5,command_line,parent_ref.type,parent_ref.name,parent_ref.binary_ref.type,parent_ref.binary_ref.name,parent_ref.binary_ref.parent_directory_ref.type,parent_ref.binary_ref.parent_directory_ref.path,parent_ref.binary_ref.parent_directory_ref.id,parent_ref.binary_ref.id,parent_ref.pid,parent_ref.command_line,parent_ref.id,command_line_entropy,command_line_len,suspicion_score,opened_connection_refs
process,powershell.exe,process--5d571cfe-0f64-4408-9dec-895a29ada2fb_0,,file,powershell.exe,directory,C:\Windows\System32\WindowsPowerShell\v1.0,directory--5d571cfe-0f64-4408-9dec-895a29ada2fb_2,file--5d571cfe-0f64-4408-9dec-895a29ada2fb_1,5172.0,1.0,user-account,S-1-5-18,user-account--5d571cfe-0f64-4408-9dec-895a29ada2fb_6,observed-data--5d571cfe-0f64-4408-9dec-895a29ada2fb,2019-05-07T11:56:46.558Z,2019-05-07T11:56:46.558Z,1.0,,,,,,,,,,,,,,0.0,0,0,
user-account,,user-account--27ad5d-421b-4851-b9ba-0199d56d69cd_4,,,,,,,,,,,,,observed-data--ad27ad5d-421b-4851-b9ba-0199d56d69cd,2019-05-18T20:43:39.190Z,2019-05-18T20:43:39.190Z,1.0,,,,,,,,,,,,,,0.0,0,0,
directory,,directory--02cadbb2-62a8-4a50-9e19-30d2bf1a235e_2,,,,,,,,,,,,,observed-data--02cadbb2-62a8-4a50-9e19-30d2bf1a235e,2019-05-18T20:43:43.273Z,2019-05-18T20:43:43.273Z,1.0,,,,,,,,,,,,,,0.0,0,0,
user-account,,user-account--39d7e0cd-4a73-4aea-a1ce-2ab6d7b446aa_4,,,,,,,,,,,,,observed-data--39d7e0cd-4a73-4aea-a1ce-2ab6d7b446aa,2019-05-18T20:44:12.659Z,2019-05-18T20:44:12.659Z,1.0,,,,,,,,,,,,,,0.0,0,0,
observed-data,,observed-data--e13eeb23-7dbd-4812-9ea5-6895e516fb6c,2020-08-12T09:53:20.458Z,,,,,,,,,,,,,2019-05-18T20:43:41.175Z,2019-05-18T20:43:41.175Z,1.0,,,,,,,,,,,,,,0.0,0,0,
file,powershell.exe,file--8c37e1e4-01b4-40a4-a0f8-2dfb4f869082_1,,,,,,,,,,,,,observed-data--8c37e1e4-01b4-40a4-a0f8-2dfb4f869082,2019-05-07T11:56:59.022Z,2019-05-07T11:56:59.022Z,1.0,,,,,,,,,,,,,,0.0,0,0,
observed-data,,observed-data--6c203513-8f57-4678-8445-0e990472fa66,2020-08-12T09:53:20.637Z,,,,,,,,,,,,,2019-05-07T11:58:03.855Z,2019-05-07T11:58:03.855Z,1.0,,,,,,,,,,,,,,0.0,0,0,
observed-data,,observed-data--59b122e0-a2b7-4576-ae9f-431405aaa02e,2020-08-12T09:53:20.414Z,,,,,,,,,,,,,2019-05-18T20:43:37.929Z,2019-05-18T20:43:37.929Z,1.0,,,,,,,,,,,,,,0.0,0,0,
directory,,directory--738eef36-002c-49f3-854f-cfe608ef90d3_2,,,,,,,,,,,,,observed-data--738eef36-002c-49f3-854f-cfe608ef90d3,2019-05-18T20:44:33.003Z,2019-05-18T20:44:33.003Z,1.0,,,,,,,,,,,,,,0.0,0,0,
ipv4-addr,,ipv4-addr--6f6a48b8-c10b-406d-93ca-c03d3352a339_5,,,,,,,,,,,,,observed-data--6f6a48b8-c10b-406d-93ca-c03d3352a339,2019-05-07T11:57:48.573Z,2019-05-07T11:57:48.573Z,1.0,,,,,,,,,,,,,,0.0,0,0,
file,powershell.exe,file--688375f7-44bd-47ca-b080-4031b1b9b095_1,,,,,,,,,,,,,observed-data--688375f7-44bd-47ca-b080-4031b1b9b095,2019-05-18T20:43:43.273Z,2019-05-18T20:43:43.273Z,1.0,,,,,,,,,,,,,,0.0,0,0,
ipv4-addr,,ipv4-addr--94b4f138-6ea5-4b55-a47c-20b45d558d7c_3,,,,,,,,,,,,,observed-data--94b4f138-6ea5-4b55-a47c-20b45d558d7c,2019-05-18T20:43:04.658Z,2019-05-18T20:43:04.658Z,1.0,,,,,,,,,,,,,,0.0,0,0,
directory,,directory--7cabb4c-d1a8-4db6-9c25-c63125d12482_2,,,,,,,,,,,,,observed-data--d7cabb4c-d1a8-4db6-9c25-c63125d12482,2019-05-18T20:43:37.727Z,2019-05-18T20:43:37.727Z,1.0,,,,,,,,,,,,,,0.0,0,0,
user-account,,user-account--124915b-290d-43b5-9b98-546372c10d8e_4,,,,,,,,,,,,,observed-data--e124915b-290d-43b5-9b98-546372c10d8e,2019-05-18T20:43:41.175Z,2019-05-18T20:43:41.175Z,1.0,,,,,,,,,,,,,,0.0,0,0,
observed-data,,observed-data--f8c52815-36cc-47b6-8b04-388ecbeaa349,2020-08-12T09:53:20.544Z,,,,,,,,,,,,,2019-05-18T20:43:46.034Z,2019-05-18T20:43:46.034Z,1.0,,,,,,,,,,,,,,0.0,0,0,
process,powershell.exe,process--2ba3dad0-e11f-41f5-8667-9b170190014d_0,,file,powershell.exe,directory,C:\Windows\System32\WindowsPowerShell\v1.0,directory--2ba3dad0-e11f-41f5-8667-9b170190014d_2,file--2ba3dad0-e11f-41f5-8667-9b170190014d_1,5172.0,1.0,user-account,S-1-5-18,user-account--2ba3dad0-e11f-41f5-8667-9b170190014d_6,observed-data--2ba3dad0-e11f-41f5-8667-9b170190014d,2019-05-07T11:56:31.075Z,2019-05-07T11:56:31.075Z,1.0,,,,,,,,,,,,,,0.0,0,0,
ipv4-addr,,ipv4-addr--7243d586-be3b-4941-8922-83a8674a40fa_3,,,,,,,,,,,,,observed-data--7243d586-be3b-4941-8922-83a8674a40fa,2019-05-07T11:57:43.191Z,2019-05-07T11:57:43.191Z,1.0,,,,,,,,,,,,,,0.0,0,0,
observed-data,,observed-data--86d5f7da-c937-4cd3-922f-cb16bda1b9ba,2020-08-12T09:53:20.507Z,,,,,,,,,,,,,2019-05-18T20:43:43.456Z,2019-05-18T20:43:43.456Z,1.0,,,,,,,,,,,,,,0.0,0,0,
windows-registry-key,,windows-registry-key--66f227ab-119d-43cd-b97d-328d68fa28ae_3,,,,,,,,,,,,,observed-data--66f227ab-119d-43cd-b97d-328d68fa28ae,2019-05-18T20:43:46.440Z,2019-05-18T20:43:46.440Z,1.0,,,,,,,,,,,,,,0.0,0,0,
user-account,,user-account--72adae1-1e1e-4ac2-bb56-cd65cbae9065_4,,,,,,,,,,,,,observed-data--b72adae1-1e1e-4ac2-bb56-cd65cbae9065,2019-05-18T20:43:46.190Z,2019-05-18T20:43:46.190Z,1.0,,,,,,,,,,,,,,0.0,0,0,
process,powershell.exe,process--485ae6eb-5b19-4207-b08a-43225f2bae88_0,,file,powershell.exe,directory,C:\Windows\System32\WindowsPowerShell\v1.0,directory--485ae6eb-5b19-4207-b08a-43225f2bae88_2,file--485ae6eb-5b19-4207-b08a-43225f2bae88_1,5204.0,,user-account,S-1-5-18,user-account--485ae6eb-5b19-4207-b08a-43225f2bae88_4,observed-data--485ae6eb-5b19-4207-b08a-43225f2bae88,2019-05-18T20:43:41.175Z,2019-05-18T20:43:41.175Z,1.0,,,,,,,,,,,,,,0.0,0,0,
windows-registry-key,,windows-registry-key--9c70c49-931b-4827-8022-cdd1d0cdd0a3_3,,,,,,,,,,,,,observed-data--d9c70c49-931b-4827-8022-cdd1d0cdd0a3,2019-05-18T20:43:36.003Z,2019-05-18T20:43:36.003Z,1.0,,,,,,,,,,,,,,0.0,0,0,
observed-data,,observed-data--b3916701-4a5e-4499-96ca-8534f45bc177,2020-08-12T09:53:20.585Z,,,,,,,,,,,,,2019-05-18T20:43:10.663Z,2019-05-18T20:43:10.663Z,1.0,,,,,,,,,,,,,,0.0,0,0,
process,powershell.exe,process--4e6cedf0-ddd3-4147-86bd-4416573a8444_0,,file,powershell.exe,directory,C:\Windows\System32\WindowsPowerShell\v1.0,directory--4e6cedf0-ddd3-4147-86bd-4416573a8444_2,file--4e6cedf0-ddd3-4147-86bd-4416573a8444_1,5204.0,,user-account,S-1-5-18,user-account--4e6cedf0-ddd3-4147-86bd-4416573a8444_4,observed-data--4e6cedf0-ddd3-4147-86bd-4416573a8444,2019-05-18T20:43:43.273Z,2019-05-18T20:43:43.273Z,1.0,,,,,,,,,,,,,,0.0,0,0,
process,svchost.exe,process--72e6ef34-fc65-4367-aa60-f062327dfa70_0,,file,svchost.exe,directory,C:\Windows\System32,directory--72e6ef34-fc65-4367-aa60-f062327dfa70_2,file--72e6ef34-fc65-4367-aa60-f062327dfa70_1,4652.0,1.0,user-account,S-1-5-18,user-account--72e6ef34-fc65-4367-aa60-f062327dfa70_6,observed-data--72e6ef34-fc65-4367-aa60-f062327dfa70,2019-05-18T20:43:50.031Z,2019-05-18T20:43:50.031Z,1.0,,,,,,,,,,,,,,0.0,0,0,
process,powershell.exe,process--576acb69-4b30-4cb9-89bd-8cf02e99a8fb_0,,file,powershell.exe,directory,C:\Windows\System32\WindowsPowerShell\v1.0,directory--576acb69-4b30-4cb9-89bd-8cf02e99a8fb_2,file--576acb69-4b30-4cb9-89bd-8cf02e99a8fb_1,5204.0,,user-account,S-1-5-18,user-account--576acb69-4b30-4cb9-89bd-8cf02e99a8fb_4,observed-data--576acb69-4b30-4cb9-89bd-8cf02e99a8fb,2019-05-18T20:43:41.284Z,2019-05-18T20:43:41.284Z,1.0,,,,,,,,,,,,,,0.0,0,0,
file,powershell.exe,file--967e6f3d-ae80-4ca4-a3c1-611b5bbc57ad_1,,,,,,,,,,,,,observed-data--967e6f3d-ae80-4ca4-a3c1-611b5bbc57ad,2019-05-18T20:43:41.175Z,2019-05-18T20:43:41.175Z,1.0,,,,,,,,,,,,,,0.0,0,0,
process,powershell.exe,process--00055fa7-785a-4bad-8e43-36075a17d9a8_0,,file,powershell.exe,directory,C:\Windows\System32\WindowsPowerShell\v1.0,directory--00055fa7-785a-4bad-8e43-36075a17d9a8_2,file--00055fa7-785a-4bad-8e43-36075a17d9a8_1,5172.0,,user-account,S-1-5-18,user-account--00055fa7-785a-4bad-8e43-36075a17d9a8_4,observed-data--00055fa7-785a-4bad-8e43-36075a17d9a8,2019-05-18T20:44:35.784Z,2019-05-18T20:44:35.784Z,1.0,,,,,,,,,,,,,,0.0,0,0,
directory,,directory--5d571cfe-0f64-4408-9dec-895a29ada2fb_2,,,,,,,,,,,,,observed-data--5d571cfe-0f64-4408-9dec-895a29ada2fb,2019-05-07T11:56:46.558Z,2019-05-07T11:56:46.558Z,1.0,,,,,,,,,,,,,,0.0,0,0,
observed-data,,observed-data--17490818-c86b-4bce-9b73-d92ea759b17b,2020-08-12T09:53:20.436Z,,,,,,,,,,,,,2019-05-18T20:43:41.175Z,2019-05-18T20:43:41.175Z,1.0,,,,,,,,,,,,,,0.0,0,0,
process,powershell.exe,process--80e0e5d1-e39f-4493-993d-f88248d80a27_0,,file,powershell.exe,directory,C:\Windows\System32\WindowsPowerShell\v1.0,directory--80e0e5d1-e39f-4493-993d-f88248d80a27_2,file--80e0e5d1-e39f-4493-993d-f88248d80a27_1,5204.0,1.0,user-account,S-1-5-18,user-account--80e0e5d1-e39f-4493-993d-f88248d80a27_6,observed-data--80e0e5d1-e39f-4493-993d-f88248d80a27,2019-05-07T11:57:30.535Z,2019-05-07T11:57:30.535Z,1.0,,,,,,,,,,,,,,0.0,0,0,
directory,,directory--fe57f19e-623e-4301-89f7-85e60b22b462_2,,,,,,,,,,,,,observed-data--fe57f19e-623e-4301-89f7-85e60b22b462,2019-05-18T20:43:41.175Z,2019-05-18T20:43:41.175Z,1.0,,,,,,,,,,,,,,0.0,0,0,
process,powershell.exe,process--37fa0dca-0189-474f-a593-ab5e45043407_0,,file,powershell.exe,directory,C:\Windows\System32\WindowsPowerShell\v1.0,directory--37fa0dca-0189-474f-a593-ab5e45043407_2,file--37fa0dca-0189-474f-a593-ab5e45043407_1,5204.0,,user-account,S-1-5-18,user-account--37fa0dca-0189-474f-a593-ab5e45043407_4,observed-data--37fa0dca-0189-474f-a593-ab5e45043407,2019-05-18T20:43:43.284Z,2019-05-18T20:43:43.284Z,1.0,,,,,,,,,,,,,,0.0,0,0,
observed-data,,observed-data--a5c1f9f6-d61b-4bbd-b542-403d9661f388,2020-08-12T09:53:20.517Z,,,,,,,,,,,,,2019-05-18T20:43:43.815Z,2019-05-18T20:43:43.815Z,1.0,,,,,,,,,,,,,,0.0,0,0,
process,powershell.exe,process--cc6e888-a555-4005-bf66-ebc273e8bed9_0,,file,powershell.exe,directory,C:\Windows\System32\WindowsPowerShell\v1.0,directory--cc6e888-a555-4005-bf66-ebc273e8bed9_2,file--cc6e888-a555-4005-bf66-ebc273e8bed9_1,5204.0,,user-account,S-1-5-18,user-account--cc6e888-a555-4005-bf66-ebc273e8bed9_4,observed-data--ecc6e888-a555-4005-bf66-ebc273e8bed9,2019-05-18T20:43:43.831Z,2019-05-18T20:43:43.831Z,1.0,,,,,,,,,,,,,,0.0,0,0,
directory,,directory--6ce7ec7-184a-41ac-b649-abf164676e2a_2,,,,,,,,,,,,,observed-data--e6ce7ec7-184a-41ac-b649-abf164676e2a,2019-05-18T20:43:43.815Z,2019-05-18T20:43:43.815Z,1.0,,,,,,,,,,,,,,0.0,0,0,
ipv4-addr,,ipv4-addr--02b82db-fe82-4b9b-a9c3-1c7b3ee466eb_5,,,,,,,,,,,,,observed-data--e02b82db-fe82-4b9b-a9c3-1c7b3ee466eb,2019-05-07T11:57:24.557Z,2019-05-07T11:57:24.557Z,1.0,,,,,,,,,,,,,,0.0,0,0,
windows-registry-key,,windows-registry-key--278edae1-f3e6-4309-9100-22dd50a78887_3,,,,,,,,,,,,,observed-data--278edae1-f3e6-4309-9100-22dd50a78887,2019-05-18T20:44:38.097Z,2019-05-18T20:44:38.097Z,1.0,,,,,,,,,,,,,,0.0,0,0,
process,lsass.exe,process--c8c8f870-49db-4de6-a632-30ddce3f2628_0,,file,lsass.exe,directory,C:\Windows\System32,directory--c8c8f870-49db-4de6-a632-30ddce3f2628_2,file--c8c8f870-49db-4de6-a632-30ddce3f2628_1,552.0,1.0,user-account,S-1-5-18,user-account--c8c8f870-49db-4de6-a632-30ddce3f2628_6,observed-data--c8c8f870-49db-4de6-a632-30ddce3f2628,2019-05-18T20:43:04.390Z,2019-05-18T20:43:04.390Z,1.0,,,,,,,,,,,,,,0.0,0,0,
file,powershell.exe,file--6ffd7134-8755-437f-8da5-a3ee6ca3bc4f_1,,,,,,,,,,,,,observed-data--6ffd7134-8755-437f-8da5-a3ee6ca3bc4f,2019-05-18T20:43:43.273Z,2019-05-18T20:43:43.273Z,1.0,,,,,,,,,,,,,,0.0,0,0,
process,powershell.exe,process--5f0434c7-1351-4a63-9965-34f92c91f4d7_0,,file,powershell.exe,directory,C:\Windows\System32\WindowsPowerShell\v1.0,directory--5f0434c7-1351-4a63-9965-34f92c91f4d7_2,file--5f0434c7-1351-4a63-9965-34f92c91f4d7_1,5204.0,,user-account,S-1-5-18,user-account--5f0434c7-1351-4a63-9965-34f92c91f4d7_4,observed-data--5f0434c7-1351-4a63-9965-34f92c91f4d7,2019-05-18T20:43:43.456Z,2019-05-18T20:43:43.456Z,1.0,,,,,,,,,,,,,,0.0,0,0,
file,powershell.exe,file--f269b0cb-2ab0-4038-a11f-191451e8818a_1,,,,,,,,,,,,,observed-data--f269b0cb-2ab0-4038-a11f-191451e8818a,2019-05-18T20:43:41.175Z,2019-05-18T20:43:41.175Z,1.0,,,,,,,,,,,,,,0.0,0,0,
user-account,,user-account--c3365155-2ba6-42c4-a19f-c72298860f33_6,,,,,,,,,,,,,observed-data--c3365155-2ba6-42c4-a19f-c72298860f33,2019-05-18T20:43:35.600Z,2019-05-18T20:43:35.600Z,1.0,,,,,,,,,,,,,,0.0,0,0,
file,powershell.exe,file--0cc00e6-5e3b-47ab-b60c-bb992e539f8d_1,,,,,,,,,,,,,observed-data--b0cc00e6-5e3b-47ab-b60c-bb992e539f8d,2019-05-07T11:57:19.448Z,2019-05-07T11:57:19.448Z,1.0,,,,,,,,,,,,,,0.0,0,0,
user-account,,user-account--3cd20f8a-af78-4120-9dad-74b18728788d_4,,,,,,,,,,,,,observed-data--3cd20f8a-af78-4120-9dad-74b18728788d,2019-05-18T20:43:36.722Z,2019-05-18T20:43:36.722Z,1.0,,,,,,,,,,,,,,0.0,0,0,
directory,,directory--f6bf06e6-8bf9-4502-9d2e-8e719977452e_2,,,,,,,,,,,,,observed-data--f6bf06e6-8bf9-4502-9d2e-8e719977452e,2019-05-07T11:56:58.693Z,2019-05-07T11:56:58.693Z,1.0,,,,,,,,,,,,,,0.0,0,0,
directory,,directory--8f90084-1d95-47ea-992a-35b20f8e6da2_2,,,,,,,,,,,,,observed-data--d8f90084-1d95-47ea-992a-35b20f8e6da2,2019-05-18T20:44:22.847Z,2019-05-18T20:44:22.847Z,1.0,,,,,,,,,,,,,,0.0,0,0,
user-account,,user-account--44f4c91e-41f8-4478-8f4a-796b20c51bcc_4,,,,,,,,,,,,,observed-data--44f4c91e-41f8-4478-8f4a-796b20c51bcc,2019-05-18T20:43:37.831Z,2019-05-18T20:43:37.831Z,1.0,,,,,,,,,,,,,,0.0,0,0,
windows-registry-key,,windows-registry-key--7e014dfe-8327-404a-92ca-78cd31c9bf31_3,,,,,,,,,,,,,observed-data--7e014dfe-8327-404a-92ca-78cd31c9bf31,2019-05-18T20:43:43.815Z,2019-05-18T20:43:43.815Z,1.0,,,,,,,,,,,,,,0.0,0,0,
observed-data,,observed-data--7d5baa9c-cd71-46ea-8a66-4a421548dd77,2020-08-12T09:53:20.455Z,,,,,,,,,,,,,2019-05-18T20:43:41.175Z,2019-05-18T20:43:41.175Z,1.0,,,,,,,,,,,,,,0.0,0,0,
process,powershell.exe,process--c2279ef8-9887-460f-948f-1ac34a100d42_0,,file,powershell.exe,directory,C:\Windows\System32\WindowsPowerShell\v1.0,directory--c2279ef8-9887-460f-948f-1ac34a100d42_2,file--c2279ef8-9887-460f-948f-1ac34a100d42_1,5204.0,,user-account,S-1-5-18,user-account--c2279ef8-9887-460f-948f-1ac34a100d42_4,observed-data--c2279ef8-9887-460f-948f-1ac34a100d42,2019-05-18T20:43:41.284Z,2019-05-18T20:43:41.284Z,1.0,,,,,,,,,,,,,,0.0,0,0,
user-account,,user-account--0e28c2a4-98ba-4d1b-928f-94d20d07814c_6,,,,,,,,,,,,,observed-data--0e28c2a4-98ba-4d1b-928f-94d20d07814c,2019-05-18T20:43:41.570Z,2019-05-18T20:43:41.570Z,1.0,,,,,,,,,,,,,,0.0,0,0,
ipv4-addr,,ipv4-addr--02a21e1-6d08-414a-a9a1-bfe04c5c2035_5,,,,,,,,,,,,,observed-data--e02a21e1-6d08-414a-a9a1-bfe04c5c2035,2019-05-18T20:43:04.401Z,2019-05-18T20:43:04.401Z,1.0,,,,,,,,,,,,,,0.0,0,0,
windows-registry-key,,windows-registry-key--757d105d-d3d6-49d8-bd81-d145964668de_3,,,,,,,,,,,,,observed-data--757d105d-d3d6-49d8-bd81-d145964668de,2019-05-18T20:43:41.175Z,2019-05-18T20:43:41.175Z,1.0,,,,,,,,,,,,,,0.0,0,0,
ipv4-addr,,ipv4-addr--3819dc13-8abd-4c52-955c-d3eb12dde593_3,,,,,,,,,,,,,observed-data--3819dc13-8abd-4c52-955c-d3eb12dde593,2019-05-07T11:56:34.169Z,2019-05-07T11:56:34.169Z,1.0,,,,,,,,,,,,,,0.0,0,0,
user-account,,user-account--58c5b320-7e46-4d43-a57d-a9a949baf28e_4,,,,,,,,,,,,,observed-data--58c5b320-7e46-4d43-a57d-a9a949baf28e,2019-05-18T20:43:43.456Z,2019-05-18T20:43:43.456Z,1.0,,,,,,,,,,,,,,0.0,0,0,
file,powershell.exe,file--9c6e1212-2940-48d7-8a6d-9cb6a87cda07_1,,,,,,,,,,,,,observed-data--9c6e1212-2940-48d7-8a6d-9cb6a87cda07,2019-05-18T20:43:45.753Z,2019-05-18T20:43:45.753Z,1.0,,,,,,,,,,,,,,0.0,0,0,
process,cmd.exe,process--09482c8-3ad1-4d8c-8474-81ecd5e3d39a_0,,file,cmd.exe,directory,C:\Windows\system32,directory--09482c8-3ad1-4d8c-8474-81ecd5e3d39a_2,file--09482c8-3ad1-4d8c-8474-81ecd5e3d39a_1,6732.0,,user-account,S-1-5-18,user-account--09482c8-3ad1-4d8c-8474-81ecd5e3d39a_4,observed-data--e09482c8-3ad1-4d8c-8474-81ecd5e3d39a,2019-05-18T20:43:36.534Z,2019-05-18T20:43:36.534Z,1.0,,,,,,,,,,,,,,0.0,0,0,
user-account,,user-account--1177e61f-aeeb-4737-bcd6-467f10c8fc75_4,,,,,,,,,,,,,observed-data--1177e61f-aeeb-4737-bcd6-467f10c8fc75,2019-05-18T20:43:41.175Z,2019-05-18T20:43:41.175Z,1.0,,,,,,,,,,,,,,0.0,0,0,
file,notepad.exe,file--f73dcab-fde3-4968-90cd-c5e78a65e5d9_1,,,,,,,,,,,,,observed-data--af73dcab-fde3-4968-90cd-c5e78a65e5d9,2019-05-18T20:43:39.519Z,2019-05-18T20:43:39.519Z,1.0,,,,,,,,,,,,,,0.0,0,0,
process,powershell.exe,process--6b8d6ab-0e97-4375-a681-3e95adcabde8_0,,file,powershell.exe,directory,C:\Windows\System32\WindowsPowerShell\v1.0,directory--6b8d6ab-0e97-4375-a681-3e95adcabde8_2,file--6b8d6ab-0e97-4375-a681-3e95adcabde8_1,5204.0,,user-account,S-1-5-18,user-account--6b8d6ab-0e97-4375-a681-3e95adcabde8_4,observed-data--e6b8d6ab-0e97-4375-a681-3e95adcabde8,2019-05-18T20:43:43.831Z,2019-05-18T20:43:43.831Z,1.0,,,,,,,,,,,,,,0.0,0,0,
directory,,directory--6046f322-7495-4720-8549-f01f1522f8c6_2,,,,,,,,,,,,,observed-data--6046f322-7495-4720-8549-f01f1522f8c6,2019-05-18T20:43:43.300Z,2019-05-18T20:43:43.300Z,1.0,,,,,,,,,,,,,,0.0,0,0,
observed-data,,observed-data--c3693eaa-bed6-4c0f-8827-c180fbe7be78,2020-08-12T09:53:20.508Z,,,,,,,,,,,,,2019-05-18T20:43:43.456Z,2019-05-18T20:43:43.456Z,1.0,,,,,,,,,,,,,,0.0,0,0,
process,powershell.exe,process--6c203513-8f57-4678-8445-0e990472fa66_0,,file,powershell.exe,directory,C:\Windows\System32\WindowsPowerShell\v1.0,directory--6c203513-8f57-4678-8445-0e990472fa66_2,file--6c203513-8f57-4678-8445-0e990472fa66_1,5172.0,1.0,user-account,S-1-5-18,user-account--6c203513-8f57-4678-8445-0e990472fa66_6,observed-data--6c203513-8f57-4678-8445-0e990472fa66,2019-05-07T11:58:03.855Z,2019-05-07T11:58:03.855Z,1.0,,,,,,,,,,,,,,0.0,0,0,
user-account,,user-account--7949a9a2-b6df-4c9b-b2f0-a0abff2cffde_6,,,,,,,,,,,,,observed-data--7949a9a2-b6df-4c9b-b2f0-a0abff2cffde,2019-05-07T11:56:15.761Z,2019-05-07T11:56:15.761Z,1.0,,,,,,,,,,,,,,0.0,0,0,
process,powershell.exe,process--06ac9e4-03a1-4a0b-987b-69b41c6802f7_0,,file,powershell.exe,directory,C:\Windows\System32\WindowsPowerShell\v1.0,directory--06ac9e4-03a1-4a0b-987b-69b41c6802f7_2,file--06ac9e4-03a1-4a0b-987b-69b41c6802f7_1,5452.0,,user-account,S-1-5-18,user-account--06ac9e4-03a1-4a0b-987b-69b41c6802f7_4,observed-data--d06ac9e4-03a1-4a0b-987b-69b41c6802f7,2019-05-18T20:44:06.675Z,2019-05-18T20:44:06.675Z,1.0,,,,,,,,,,,,,,0.0,0,0,
observed-data,,observed-data--14e4663a-c77c-46aa-92ec-2cb082a1cea7,2020-08-12T09:53:20.608Z,,,,,,,,,,,,,2019-05-18T20:43:34.663Z,2019-05-18T20:43:34.663Z,1.0,,,,,,,,,,,,,,0.0,0,0,
user-account,,user-account--c6e7b716-b469-40f7-8dd3-403bfa431915_4,,,,,,,,,,,,,observed-data--c6e7b716-b469-40f7-8dd3-403bfa431915,2019-05-18T20:43:08.972Z,2019-05-18T20:43:08.972Z,1.0,,,,,,,,,,,,,,0.0,0,0,
observed-data,,observed-data--1aa37f70-402f-4057-893b-73340b94033b,2020-08-12T09:53:20.372Z,,,,,,,,,,,,,2019-05-07T11:56:37.307Z,2019-05-07T11:56:37.307Z,1.0,,,,,,,,,,,,,,0.0,0,0,
file,powershell.exe,file--026928d6-6f56-485c-a70e-9005e91f51cd_1,,,,,,,,,,,,,observed-data--026928d6-6f56-485c-a70e-9005e91f51cd,2019-05-18T20:43:44.659Z,2019-05-18T20:43:44.659Z,1.0,,,,,,,,,,,,,,0.0,0,0,
directory,,directory--fd985110-f458-4a30-94bd-e18a4925b262_2,,,,,,,,,,,,,observed-data--fd985110-f458-4a30-94bd-e18a4925b262,2019-05-18T20:43:43.456Z,2019-05-18T20:43:43.456Z,1.0,,,,,,,,,,,,,,0.0,0,0,
file,powershell.exe,file--913dda4b-8eea-47b9-96a5-b42844ca5f96_1,,,,,,,,,,,,,observed-data--913dda4b-8eea-47b9-96a5-b42844ca5f96,2019-05-18T20:43:43.273Z,2019-05-18T20:43:43.273Z,1.0,,,,,,,,,,,,,,0.0,0,0,
process,powershell.exe,process--124915b-290d-43b5-9b98-546372c10d8e_0,,file,powershell.exe,directory,C:\Windows\System32\WindowsPowerShell\v1.0,directory--124915b-290d-43b5-9b98-546372c10d8e_2,file--124915b-290d-43b5-9b98-546372c10d8e_1,5204.0,,user-account,S-1-5-18,user-account--124915b-290d-43b5-9b98-546372c10d8e_4,observed-data--e124915b-290d-43b5-9b98-546372c10d8e,2019-05-18T20:43:41.175Z,2019-05-18T20:43:41.175Z,1.0,,,,,,,,,,,,,,0.0,0,0,
directory,,directory--3eb406c-7d13-46b0-a584-9ef667c92a17_2,,,,,,,,,,,,,observed-data--b3eb406c-7d13-46b0-a584-9ef667c92a17,2019-05-18T20:43:37.831Z,2019-05-18T20:43:37.831Z,1.0,,,,,,,,,,,,,,0.0,0,0,
process,powershell.exe,process--3e7da658-49d3-43a6-92e4-66779d5af3a2_0,,file,powershell.exe,directory,C:\Windows\System32\WindowsPowerShell\v1.0,directory--3e7da658-49d3-43a6-92e4-66779d5af3a2_2,file--3e7da658-49d3-43a6-92e4-66779d5af3a2_1,5204.0,,user-account,S-1-5-18,user-account--3e7da658-49d3-43a6-92e4-66779d5af3a2_4,observed-data--3e7da658-49d3-43a6-92e4-66779d5af3a2,2019-05-18T20:43:46.034Z,2019-05-18T20:43:46.034Z,1.0,,,,,,,,,,,,,,0.0,0,0,
windows-registry-key,,windows-registry-key--045ac4c6-a64e-4372-8485-e7609c4d6dba_3,,,,,,,,,,,,,observed-data--045ac4c6-a64e-4372-8485-e7609c4d6dba,2019-05-18T20:43:43.456Z,2019-05-18T20:43:43.456Z,1.0,,,,,,,,,,,,,,0.0,0,0,
file,powershell.exe,file--2d4f5869-f0f1-459b-a8b2-03b61adf1343_1,,,,,,,,,,,,,observed-data--2d4f5869-f0f1-459b-a8b2-03b61adf1343,2019-05-18T20:43:43.815Z,2019-05-18T20:43:43.815Z,1.0,,,,,,,,,,,,,,0.0,0,0,
